2026-01-25T22:12:44.174+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'fallbackDecorators' via factory method to bean named 'completionStageFallbackDecorator'
2026-01-25T22:12:44.175+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'fallbackExecutor' via factory method to bean named 'spelResolver'
2026-01-25T22:12:44.175+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'fallbackExecutor' via factory method to bean named 'fallbackDecorators'
2026-01-25T22:12:44.176+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerAspect' via factory method to bean named 'circuitBreakerRegistry'
2026-01-25T22:12:44.176+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerAspect' via factory method to bean named 'fallbackExecutor'
2026-01-25T22:12:44.176+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerAspect' via factory method to bean named 'spelResolver'
2026-01-25T22:12:44.180+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'rateLimiterAspect'
2026-01-25T22:12:44.180+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.ratelimiter.autoconfigure.RateLimiterConfigurationOnMissingBean'
2026-01-25T22:12:44.181+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resilience4j.ratelimiter-io.github.resilience4j.springboot3.ratelimiter.autoconfigure.RateLimiterProperties'
2026-01-25T22:12:44.182+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'rateLimiterRegistry'
2026-01-25T22:12:44.182+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'rateLimiterEventsConsumerRegistry'
2026-01-25T22:12:44.183+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'rateLimiterRegistryEventConsumer'
2026-01-25T22:12:44.183+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'taggedRateLimiterMetricsPublisher'
2026-01-25T22:12:44.184+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.ratelimiter.autoconfigure.RateLimiterMetricsAutoConfiguration'
2026-01-25T22:12:44.184+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'taggedRateLimiterMetricsPublisher' via factory method to bean named 'simpleMeterRegistry'
2026-01-25T22:12:44.185+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'compositeRateLimiterCustomizer'
2026-01-25T22:12:44.187+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'rateLimiterRegistry' via factory method to bean named 'resilience4j.ratelimiter-io.github.resilience4j.springboot3.ratelimiter.autoconfigure.RateLimiterProperties'
2026-01-25T22:12:44.187+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'rateLimiterRegistry' via factory method to bean named 'rateLimiterEventsConsumerRegistry'
2026-01-25T22:12:44.187+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'rateLimiterRegistry' via factory method to bean named 'rateLimiterRegistryEventConsumer'
2026-01-25T22:12:44.187+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'rateLimiterRegistry' via factory method to bean named 'compositeRateLimiterCustomizer'
2026-01-25T22:12:44.193+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'rateLimiterAspect' via factory method to bean named 'resilience4j.ratelimiter-io.github.resilience4j.springboot3.ratelimiter.autoconfigure.RateLimiterProperties'
2026-01-25T22:12:44.194+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'rateLimiterAspect' via factory method to bean named 'rateLimiterRegistry'
2026-01-25T22:12:44.194+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'rateLimiterAspect' via factory method to bean named 'fallbackExecutor'
2026-01-25T22:12:44.194+05:30 DEBUG 30784 --- [gametout] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'rateLimiterAspect' via factory method to bean named 'spelResolver'
2026-01-25T22:12:46.216+05:30 DEBUG 30784 --- [gametout] [main] .s.b.a.l.ConditionEvaluationReportLogger : 


============================
CONDITIONS EVALUATION REPORT
============================


Positive matches:
-----------------

   AbstractBulkheadConfigurationOnMissingBean#bulkheadAspect matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.spring6.bulkhead.configure.BulkheadAspect; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractBulkheadConfigurationOnMissingBean#bulkheadRegistry matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.bulkhead.BulkheadRegistry; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractBulkheadConfigurationOnMissingBean#compositeBulkheadCustomizer matched:
      - @ConditionalOnMissingBean (names: compositeBulkheadCustomizer; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractBulkheadConfigurationOnMissingBean#compositeThreadPoolBulkheadCustomizer matched:
      - @ConditionalOnMissingBean (names: compositeThreadPoolBulkheadCustomizer; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractBulkheadConfigurationOnMissingBean#threadPoolBulkheadRegistry matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.bulkhead.ThreadPoolBulkheadRegistry; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractCircuitBreakerConfigurationOnMissingBean#circuitBreakerAspect matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.spring6.circuitbreaker.configure.CircuitBreakerAspect; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractCircuitBreakerConfigurationOnMissingBean#circuitBreakerRegistry matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.circuitbreaker.CircuitBreakerRegistry; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractCircuitBreakerConfigurationOnMissingBean#compositeCircuitBreakerCustomizer matched:
      - @ConditionalOnMissingBean (names: compositeCircuitBreakerCustomizer; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractRateLimiterConfigurationOnMissingBean#compositeRateLimiterCustomizer matched:
      - @ConditionalOnMissingBean (names: compositeRateLimiterCustomizer; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractRateLimiterConfigurationOnMissingBean#rateLimiterAspect matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.spring6.ratelimiter.configure.RateLimiterAspect; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractRateLimiterConfigurationOnMissingBean#rateLimiterRegistry matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.ratelimiter.RateLimiterRegistry; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractRetryConfigurationOnMissingBean#compositeRetryCustomizer matched:
      - @ConditionalOnMissingBean (names: compositeRetryCustomizer; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractRetryConfigurationOnMissingBean#retryAspect matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.spring6.retry.configure.RetryAspect; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractRetryConfigurationOnMissingBean#retryRegistry matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.retry.RetryRegistry; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractTimeLimiterConfigurationOnMissingBean#compositeTimeLimiterCustomizer matched:
      - @ConditionalOnMissingBean (names: compositeTimeLimiterCustomizer; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractTimeLimiterConfigurationOnMissingBean#timeLimiterAspect matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.spring6.timelimiter.configure.TimeLimiterAspect; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AbstractTimeLimiterConfigurationOnMissingBean#timeLimiterRegistry matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.timelimiter.TimeLimiterRegistry; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AopAutoConfiguration matched:
      - @ConditionalOnProperty (spring.aop.auto=true) matched (OnPropertyCondition)

   AopAutoConfiguration.AspectJAutoProxyingConfiguration matched:
      - @ConditionalOnClass found required class 'org.aspectj.weaver.Advice' (OnClassCondition)

   AopAutoConfiguration.AspectJAutoProxyingConfiguration.CglibAutoProxyConfiguration matched:
      - @ConditionalOnProperty (spring.aop.proxy-target-class=true) matched (OnPropertyCondition)

   ApplicationAvailabilityAutoConfiguration#applicationAvailability matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.availability.ApplicationAvailability; SearchStrategy: all) did not find any beans (OnBeanCondition)

   BulkheadAutoConfiguration matched:
      - @ConditionalOnClass found required class 'io.github.resilience4j.bulkhead.Bulkhead' (OnClassCondition)

   BulkheadAutoConfiguration.BulkheadEndpointAutoConfiguration matched:
      - @ConditionalOnClass found required class 'org.springframework.boot.actuate.endpoint.annotation.Endpoint' (OnClassCondition)

   BulkheadConfigurationOnMissingBean#bulkheadEventConsumerRegistry matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.bulkhead.event.BulkheadEvent; SearchStrategy: all) did not find any beans (OnBeanCondition)

   BulkheadMetricsAutoConfiguration matched:
      - @ConditionalOnClass found required classes 'io.micrometer.core.instrument.MeterRegistry', 'io.github.resilience4j.bulkhead.Bulkhead', 'io.github.resilience4j.micrometer.tagged.TaggedBulkheadMetricsPublisher' (OnClassCondition)
      - @ConditionalOnProperty (resilience4j.bulkhead.metrics.enabled) matched (OnPropertyCondition)

   BulkheadMetricsAutoConfiguration#taggedBulkheadMetricsPublisher matched:
      - @ConditionalOnProperty (resilience4j.bulkhead.metrics.legacy.enabled=false) matched (OnPropertyCondition)
      - @ConditionalOnBean (types: io.micrometer.core.instrument.MeterRegistry; SearchStrategy: all) found bean 'simpleMeterRegistry'; @ConditionalOnMissingBean (types: io.github.resilience4j.micrometer.tagged.TaggedBulkheadMetricsPublisher; SearchStrategy: all) did not find any beans (OnBeanCondition)

   CacheMeterBinderProvidersConfiguration matched:
      - @ConditionalOnClass found required class 'io.micrometer.core.instrument.binder.MeterBinder' (OnClassCondition)

   CacheMeterBinderProvidersConfiguration.RedisCacheMeterBinderProviderConfiguration matched:
      - @ConditionalOnClass found required class 'org.springframework.data.redis.cache.RedisCache' (OnClassCondition)

   CacheMetricsAutoConfiguration matched:
      - @ConditionalOnBean (types: org.springframework.cache.CacheManager; SearchStrategy: all) found bean 'cacheManager' (OnBeanCondition)

   CacheMetricsRegistrarConfiguration matched:
      - @ConditionalOnBean (types: org.springframework.boot.actuate.metrics.cache.CacheMeterBinderProvider,io.micrometer.core.instrument.MeterRegistry; SearchStrategy: all) found beans 'simpleMeterRegistry', 'redisCacheMeterBinderProvider' (OnBeanCondition)

   CircuitBreakerAutoConfiguration matched:
      - @ConditionalOnClass found required class 'io.github.resilience4j.circuitbreaker.CircuitBreaker' (OnClassCondition)

   CircuitBreakerAutoConfiguration.CircuitBreakerEndpointAutoConfiguration matched:
      - @ConditionalOnClass found required class 'org.springframework.boot.actuate.endpoint.annotation.Endpoint' (OnClassCondition)

   CircuitBreakerConfigurationOnMissingBean#eventConsumerRegistry matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.circuitbreaker.event.CircuitBreakerEvent; SearchStrategy: all) did not find any beans (OnBeanCondition)

   CircuitBreakerMetricsAutoConfiguration matched:
      - @ConditionalOnClass found required classes 'io.micrometer.core.instrument.MeterRegistry', 'io.github.resilience4j.circuitbreaker.CircuitBreaker', 'io.github.resilience4j.micrometer.tagged.TaggedCircuitBreakerMetricsPublisher' (OnClassCondition)
      - @ConditionalOnProperty (resilience4j.circuitbreaker.metrics.enabled) matched (OnPropertyCondition)

   CircuitBreakerMetricsAutoConfiguration#taggedCircuitBreakerMetricsPublisher matched:
      - @ConditionalOnProperty (resilience4j.circuitbreaker.metrics.legacy.enabled=false) matched (OnPropertyCondition)
      - @ConditionalOnBean (types: io.micrometer.core.instrument.MeterRegistry; SearchStrategy: all) found bean 'simpleMeterRegistry'; @ConditionalOnMissingBean (types: io.github.resilience4j.micrometer.tagged.TaggedCircuitBreakerMetricsPublisher; SearchStrategy: all) did not find any beans (OnBeanCondition)

   CircuitBreakersHealthIndicatorAutoConfiguration matched:
      - @ConditionalOnClass found required classes 'io.github.resilience4j.circuitbreaker.CircuitBreaker', 'org.springframework.boot.actuate.health.HealthIndicator', 'org.springframework.boot.actuate.health.StatusAggregator' (OnClassCondition)

   CompositeMeterRegistryAutoConfiguration matched:
      - @ConditionalOnClass found required class 'io.micrometer.core.instrument.composite.CompositeMeterRegistry' (OnClassCondition)

   DataSourceAutoConfiguration matched:
      - @ConditionalOnClass found required classes 'javax.sql.DataSource', 'org.springframework.jdbc.datasource.embedded.EmbeddedDatabaseType' (OnClassCondition)
      - @ConditionalOnMissingBean (types: io.r2dbc.spi.ConnectionFactory; SearchStrategy: all) did not find any beans (OnBeanCondition)

   DataSourceAutoConfiguration.PooledDataSourceConfiguration matched:
      - AnyNestedCondition 1 matched 1 did not; NestedCondition on DataSourceAutoConfiguration.PooledDataSourceCondition.PooledDataSourceAvailable PooledDataSource found supported DataSource; NestedCondition on DataSourceAutoConfiguration.PooledDataSourceCondition.ExplicitType @ConditionalOnProperty (spring.datasource.type) did not find property 'type' (DataSourceAutoConfiguration.PooledDataSourceCondition)
      - @ConditionalOnMissingBean (types: javax.sql.DataSource,javax.sql.XADataSource; SearchStrategy: all) did not find any beans (OnBeanCondition)

   DataSourceAutoConfiguration.PooledDataSourceConfiguration#jdbcConnectionDetails matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.autoconfigure.jdbc.JdbcConnectionDetails; SearchStrategy: all) did not find any beans (OnBeanCondition)

   DataSourceConfiguration.Hikari matched:
      - @ConditionalOnClass found required class 'com.zaxxer.hikari.HikariDataSource' (OnClassCondition)
      - @ConditionalOnProperty (spring.datasource.type=com.zaxxer.hikari.HikariDataSource) matched (OnPropertyCondition)
      - @ConditionalOnMissingBean (types: javax.sql.DataSource; SearchStrategy: all) did not find any beans (OnBeanCondition)

   DataSourceHealthContributorAutoConfiguration matched:
      - @ConditionalOnClass found required classes 'org.springframework.jdbc.core.JdbcTemplate', 'org.springframework.jdbc.datasource.lookup.AbstractRoutingDataSource' (OnClassCondition)
      - @ConditionalOnEnabledHealthIndicator management.health.defaults.enabled is considered true (OnEnabledHealthIndicatorCondition)
      - @ConditionalOnBean (types: javax.sql.DataSource; SearchStrategy: all) found bean 'dataSource' (OnBeanCondition)

   DataSourceHealthContributorAutoConfiguration#dbHealthContributor matched:
      - @ConditionalOnMissingBean (names: dbHealthIndicator,dbHealthContributor; SearchStrategy: all) did not find any beans (OnBeanCondition)

   DataSourceInitializationConfiguration matched:
      - @ConditionalOnClass found required class 'org.springframework.jdbc.datasource.init.DatabasePopulator' (OnClassCondition)
      - @ConditionalOnSingleCandidate (types: javax.sql.DataSource; SearchStrategy: all) found a single bean 'dataSource'; @ConditionalOnMissingBean (types: org.springframework.boot.autoconfigure.sql.init.SqlDataSourceScriptDatabaseInitializer,org.springframework.boot.autoconfigure.sql.init.SqlR2dbcScriptDatabaseInitializer; SearchStrategy: all) did not find any beans (OnBeanCondition)

   DataSourceJmxConfiguration matched:
      - @ConditionalOnProperty (spring.jmx.enabled=true) matched (OnPropertyCondition)

   DataSourceJmxConfiguration.Hikari matched:
      - @ConditionalOnClass found required class 'com.zaxxer.hikari.HikariDataSource' (OnClassCondition)
      - @ConditionalOnSingleCandidate (types: javax.sql.DataSource; SearchStrategy: all) found a single bean 'dataSource' (OnBeanCondition)

   DataSourcePoolMetadataProvidersConfiguration.HikariPoolDataSourceMetadataProviderConfiguration matched:
      - @ConditionalOnClass found required class 'com.zaxxer.hikari.HikariDataSource' (OnClassCondition)

   DataSourcePoolMetricsAutoConfiguration matched:
      - @ConditionalOnClass found required classes 'javax.sql.DataSource', 'io.micrometer.core.instrument.MeterRegistry' (OnClassCondition)
      - @ConditionalOnBean (types: javax.sql.DataSource,io.micrometer.core.instrument.MeterRegistry; SearchStrategy: all) found beans 'simpleMeterRegistry', 'dataSource' (OnBeanCondition)

   DataSourcePoolMetricsAutoConfiguration.DataSourcePoolMetadataMetricsConfiguration matched:
      - @ConditionalOnBean (types: org.springframework.boot.jdbc.metadata.DataSourcePoolMetadataProvider; SearchStrategy: all) found bean 'hikariPoolDataSourceMetadataProvider' (OnBeanCondition)

   DataSourcePoolMetricsAutoConfiguration.HikariDataSourceMetricsConfiguration matched:
      - @ConditionalOnClass found required class 'com.zaxxer.hikari.HikariDataSource' (OnClassCondition)

   DataSourceTransactionManagerAutoConfiguration matched:
      - @ConditionalOnClass found required classes 'javax.sql.DataSource', 'org.springframework.jdbc.core.JdbcTemplate', 'org.springframework.transaction.TransactionManager' (OnClassCondition)

   DataSourceTransactionManagerAutoConfiguration.JdbcTransactionManagerConfiguration matched:
      - @ConditionalOnSingleCandidate (types: javax.sql.DataSource; SearchStrategy: all) found a single bean 'dataSource' (OnBeanCondition)

   DiskSpaceHealthContributorAutoConfiguration matched:
      - @ConditionalOnEnabledHealthIndicator management.health.defaults.enabled is considered true (OnEnabledHealthIndicatorCondition)

   DiskSpaceHealthContributorAutoConfiguration#diskSpaceHealthIndicator matched:
      - @ConditionalOnMissingBean (names: diskSpaceHealthIndicator; SearchStrategy: all) did not find any beans (OnBeanCondition)

   DispatcherServletAutoConfiguration matched:
      - @ConditionalOnClass found required class 'org.springframework.web.servlet.DispatcherServlet' (OnClassCondition)
      - found 'session' scope (OnWebApplicationCondition)

   DispatcherServletAutoConfiguration.DispatcherServletConfiguration matched:
      - @ConditionalOnClass found required class 'jakarta.servlet.ServletRegistration' (OnClassCondition)
      - Default DispatcherServlet did not find dispatcher servlet beans (DispatcherServletAutoConfiguration.DefaultDispatcherServletCondition)

   DispatcherServletAutoConfiguration.DispatcherServletRegistrationConfiguration matched:
      - @ConditionalOnClass found required class 'jakarta.servlet.ServletRegistration' (OnClassCondition)
      - DispatcherServlet Registration did not find servlet registration bean (DispatcherServletAutoConfiguration.DispatcherServletRegistrationCondition)

   DispatcherServletAutoConfiguration.DispatcherServletRegistrationConfiguration#dispatcherServletRegistration matched:
      - @ConditionalOnBean (names: dispatcherServlet types: org.springframework.web.servlet.DispatcherServlet; SearchStrategy: all) found bean 'dispatcherServlet' (OnBeanCondition)

   EmbeddedWebServerFactoryCustomizerAutoConfiguration matched:
      - @ConditionalOnWebApplication (required) found 'session' scope (OnWebApplicationCondition)
      - @ConditionalOnWarDeployment the application is not deployed as a WAR file. (OnWarDeploymentCondition)

   EmbeddedWebServerFactoryCustomizerAutoConfiguration.TomcatWebServerFactoryCustomizerConfiguration matched:
      - @ConditionalOnClass found required classes 'org.apache.catalina.startup.Tomcat', 'org.apache.coyote.UpgradeProtocol' (OnClassCondition)

   EndpointAutoConfiguration#endpointCachingOperationInvokerAdvisor matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.actuate.endpoint.invoker.cache.CachingOperationInvokerAdvisor; SearchStrategy: all) did not find any beans (OnBeanCondition)

   EndpointAutoConfiguration#endpointOperationParameterMapper matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.actuate.endpoint.invoke.ParameterValueMapper; SearchStrategy: all) did not find any beans (OnBeanCondition)

   ErrorMvcAutoConfiguration matched:
      - @ConditionalOnClass found required classes 'jakarta.servlet.Servlet', 'org.springframework.web.servlet.DispatcherServlet' (OnClassCondition)
      - found 'session' scope (OnWebApplicationCondition)

   ErrorMvcAutoConfiguration#basicErrorController matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.web.servlet.error.ErrorController; SearchStrategy: current) did not find any beans (OnBeanCondition)

   ErrorMvcAutoConfiguration#errorAttributes matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.web.servlet.error.ErrorAttributes; SearchStrategy: current) did not find any beans (OnBeanCondition)

   ErrorMvcAutoConfiguration.DefaultErrorViewResolverConfiguration#conventionErrorViewResolver matched:
      - @ConditionalOnBean (types: org.springframework.web.servlet.DispatcherServlet; SearchStrategy: all) found bean 'dispatcherServlet'; @ConditionalOnMissingBean (types: org.springframework.boot.autoconfigure.web.servlet.error.ErrorViewResolver; SearchStrategy: all) did not find any beans (OnBeanCondition)

   ErrorMvcAutoConfiguration.WhitelabelErrorViewConfiguration matched:
      - @ConditionalOnProperty (server.error.whitelabel.enabled) matched (OnPropertyCondition)
      - ErrorTemplate Missing did not find error template view (ErrorMvcAutoConfiguration.ErrorTemplateMissingCondition)

   ErrorMvcAutoConfiguration.WhitelabelErrorViewConfiguration#beanNameViewResolver matched:
      - @ConditionalOnMissingBean (types: org.springframework.web.servlet.view.BeanNameViewResolver; SearchStrategy: all) did not find any beans (OnBeanCondition)

   ErrorMvcAutoConfiguration.WhitelabelErrorViewConfiguration#defaultErrorView matched:
      - @ConditionalOnMissingBean (names: error; SearchStrategy: all) did not find any beans (OnBeanCondition)

   FallbackConfigurationOnMissingBean#completionStageFallbackDecorator matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.spring6.fallback.CompletionStageFallbackDecorator; SearchStrategy: all) did not find any beans (OnBeanCondition)

   FallbackConfigurationOnMissingBean#fallbackDecorators matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.spring6.fallback.FallbackDecorators; SearchStrategy: all) did not find any beans (OnBeanCondition)

   FallbackConfigurationOnMissingBean#fallbackExecutor matched:
      - @ConditionalOnMissingBean (types: io.github.resilience4j.spring6.fallback.FallbackExecutor; SearchStrategy: all) did not find any beans (OnBeanCondition)

   GenericCacheConfiguration matched:
      - Cache org.springframework.boot.autoconfigure.cache.GenericCacheConfiguration automatic cache type (CacheCondition)

   GsonAutoConfiguration matched:
      - @ConditionalOnClass found required class 'com.google.gson.Gson' (OnClassCondition)

   GsonAutoConfiguration#gson matched:
      - @ConditionalOnMissingBean (types: com.google.gson.Gson; SearchStrategy: all) did not find any beans (OnBeanCondition)

   GsonAutoConfiguration#gsonBuilder matched:
      - @ConditionalOnMissingBean (types: com.google.gson.GsonBuilder; SearchStrategy: all) did not find any beans (OnBeanCondition)

   GsonHttpMessageConvertersConfiguration matched:
      - @ConditionalOnClass found required class 'com.google.gson.Gson' (OnClassCondition)

   HealthContributorAutoConfiguration#pingHealthContributor matched:
      - @ConditionalOnEnabledHealthIndicator management.health.defaults.enabled is considered true (OnEnabledHealthIndicatorCondition)

   HealthEndpointAutoConfiguration matched:
      - @ConditionalOnAvailableEndpoint marked as exposed by a 'management.endpoints.web.exposure' property (OnAvailableEndpointCondition)

   HealthEndpointConfiguration#healthContributorRegistry matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.actuate.health.HealthContributorRegistry; SearchStrategy: all) did not find any beans (OnBeanCondition)

   HealthEndpointConfiguration#healthEndpoint matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.actuate.health.HealthEndpoint; SearchStrategy: all) did not find any beans (OnBeanCondition)

   HealthEndpointConfiguration#healthEndpointGroupMembershipValidator matched:
      - @ConditionalOnProperty (management.endpoint.health.validate-group-membership=true) matched (OnPropertyCondition)

   HealthEndpointConfiguration#healthEndpointGroups matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.actuate.health.HealthEndpointGroups; SearchStrategy: all) did not find any beans (OnBeanCondition)

   HealthEndpointConfiguration#healthHttpCodeStatusMapper matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.actuate.health.HttpCodeStatusMapper; SearchStrategy: all) did not find any beans (OnBeanCondition)

   HealthEndpointConfiguration#healthStatusAggregator matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.actuate.health.StatusAggregator; SearchStrategy: all) did not find any beans (OnBeanCondition)

   HealthEndpointWebExtensionConfiguration matched:
      - found 'session' scope (OnWebApplicationCondition)
      - @ConditionalOnAvailableEndpoint marked as exposed by a 'management.endpoints.web.exposure' property (OnAvailableEndpointCondition)
      - @ConditionalOnBean (types: org.springframework.boot.actuate.health.HealthEndpoint; SearchStrategy: all) found bean 'healthEndpoint' (OnBeanCondition)

   HealthEndpointWebExtensionConfiguration#healthEndpointWebExtension matched:
      - @ConditionalOnMissingBean (types: org.springframework.boot.actuate.health.HealthEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)

   HealthEndpointWebExtensionConfiguration.MvcAdditionalHealthEndpointPathsConfiguration matched:
      - @ConditionalOnAvailableEndpoint marked as exposed by a 'management.endpoints.web.exposure' property (OnAvailableEndpointCondition)
      - @ConditionalOnBean (types: org.springframework.web.servlet.DispatcherServlet; SearchStrategy: all) found bean 'dispatcherServlet' (OnBeanCondition)

   HibernateJpaAutoConfiguration matched:
      - @ConditionalOnClass found required classes 'org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean', 'jakarta.persistence.EntityManager', 'org.hibernate.engine.spi.SessionImplementor' (OnClassCondition)

   HibernateJpaConfiguration matched:
      - @ConditionalOnSingleCandidate (types: javax.sql.DataSource; SearchStrategy: all) found a single bean 'dataSource' (OnBeanCondition)

   HttpClientObservationsAutoConfiguration matched:
      - @ConditionalOnClass found required class 'io.micrometer.observation.Observation' (OnClassCondition)
      - @ConditionalOnBean (types: io.micrometer.observation.ObservationRegistry; SearchStrategy: all) found bean 'observationRegistry' (OnBeanCondition)

   HttpClientObservationsAutoConfiguration.MeterFilterConfiguration matched:
      - @ConditionalOnClass found required class 'io.micrometer.core.instrument.MeterRegistry' (OnClassCondition)
      - @ConditionalOnBean (types: io.micrometer.core.instrument.MeterRegistry; SearchStrategy: all) found bean 'simpleMeterRegistry' (OnBeanCondition)

   HttpEncodingAutoConfiguration matched:
      - @ConditionalOnClass found required class 'org.springframework.web.filter.CharacterEncodingFilter' (OnClassCondition)
      - found 'session' scope (OnWebApplicationCondition)
      - @ConditionalOnProperty (server.servlet.encoding.enabled) matched (OnPropertyCondition)

   HttpEncodingAutoConfiguration#characterEncodingFilter matched:
      - @ConditionalOnMissingBean (types: org.springframework.web.filter.CharacterEncodingFilter; SearchStrategy: all) did not find any beans (OnBeanCondition)

   HttpMessageConvertersAutoConfiguration matched:
      - @ConditionalOnClass found required class 'org.springframework.http.converter.HttpMessageConverter' (OnClassCondition)
      - NoneNestedConditions 0 matched 1 did not; NestedCondition on HttpMessageConvertersAutoConfiguration.NotReactiveWebApplicationCondition.ReactiveWebApplication did not find reactive web application classes (HttpMessageConvertersAutoConfiguration.NotReactiveWebApplicationCondition)

